category,title,split
Sports,martinez apparently using mets as leverage to up the ante in lt b gt . . . lt b gt ,test
Sports,"couples makes early move , fast start for els",test
Sports,clemens claims his magnificent th cy young award,test
Sports,golf sluman tops chrysler with course record ,test
Sports,artest gets bum rap from pacers,test
Sports,weld plays waiting game,test
Sports, wins still not on annika s radar screen ap ,test
Sports,no nonsense souness gets to grips with with sulking bellamy,test
Sports,chicago bears will not sign tim couch ap ,test
Sports,england panic without hero,test
Sports,"in crunch , dolphins perfectly awful",test
Sports,cisse out for season after leg break,test
Sports,colts take lead against detroit,test
Sports,rams defeat winless ers ap ,test
Sports,alcs notebook lowe gets to start for sox in must win situation,test
Sports,slide of the yankees pinstripes punished,test
Sports,klitschko defends wbc heavyweight title,test
Sports,safin salvages victory,test
Sports,england stars quot saddened quot by zimbabwe drama,test
Sports,holmes runs on despite mixed feelings over future,test
Sports,utes spread the wealth,test
Sports,federer crushes hewitt to win us open,test
Sports,nhl cancels all star game is season next ? ,test
Sports,"for the red sox , a series of trials and teases",test
Sports,this bcs business is getting out of hand,test
Sports,bird played first two games with mask,test
Sports,leslie named mvp,test
Sports,acc has three top teams in preseason hoops poll,test
Sports,hopkins has done things his way,test
Sports,no . texas el paso clinches bowl berth ap ,test
Sports,dulko easily beats kapros at china open ap ,test
Sports,defensive stand lets usc stay unbeaten,test
Sports,pesky s patience rewarded,test
Sports,utes leave furman feeling small in alaska,test
Sports,venus beats sprem at swisscom challenge,test
Sports,reds eager to avoid another crash in vans,test
Sports,astros gm hunsicker resigns after successful season,test
Sports,bryant trial begins,test
Sports,dodgers clobber padres ap ,test
Sports,report indicates wannstedt out,test
Sports,jackson swears loyalty to team,test
Sports,teammate slaps rower,test
Sports,south african could take over no . spot,test
Sports,ryder cup reminders tee off some players ap ,test
Sports,needham tackle now playing for harvard,test
Sports,tcu hoping to play in postseason ap ,test
Sports,english premiership round up,test
Sports,radcliffe s day of destiny,test
Sports,sweden s four goal avalanche buries germany,test
Sports,dawson drives crimson,test
Sports,francis makes magic in opener,test
Sports,bonds walks to new mark,test
Sports,flintoff the key say captains,test
Sports,sports date set for bertuzzi s trial,test
Sports,howe says to fire him now if decision made ap ,test
Sports,golden state warriors team report november ,test
Sports,uconn crushes crusaders,test
Sports,stenson leads by a stroke at the heritage ap ,test
Sports,soaring eagles crush lions,test
Sports,drivers need to keep cool,test
Sports,report trainer says on tape he gave bonds steroids,test
Sports,"turin olympics chief organizer resigns , citing power struggle",test
Sports,bryant case could chill rape reports ap ,test
Sports,lehman to captain america s ryder underdogs ,test
Sports,"russia , japan lead team sychronized swimming americans march to lt b gt . . . lt b gt ",test
Sports,nationals sign cordero to one year contact,test
Sports,serena williams keen on fashion career ap ,test
Sports,boston red sox team report september ,test
Sports,no . utep beats rice in double ot ap ,test
Sports,"roddick , henman out of paris masters",test
Sports,"utah st . , byu ",test
Sports,nj would welcome homeless baseball team,test
Sports,a gold medal in the ratings,test
Sports,"wnba storm defeat sun , tie finals at ",test
Sports,nfl game summary buffalo at baltimore,test
Sports,nottingham forest lead tributes to clough,test
Sports,russia captures fed cup tennis title,test
Sports,nfl game summary indianapolis at kansas city,test
Sports,colvin likes getting in on action,test
Sports,artest expresses regret over brawl with detroit fans,test
Sports,venus battles through to second round,test
Sports,lowe down for count after tejada s home run,test
Sports,australia breach final frontier,test
Sports,clampdown on as roma,test
Sports,the b . c . s . what does excellence have to do with it ? ,test
Sports,rivals target miller scalp,test
Sports,lions make final roster moves,test
Sports,"grizzlies , hawks ",test
Sports,bjorn challenges but falls shorts,test
Sports,cricket aussie ecstasy warne s agony,test
Sports,bovina stuns dementieva in semis,test
Sports,eli gets the ball,test
Sports,coach gets his chance to build on team s success ,test
Sports," sept . , quick takes on some of week s more lt b gt . . . lt b gt ",test
Sports,"compete against your friends , si experts and celebrities in this lt b gt . . . lt b gt ",test
Sports,"with hopkins fight ahead , de la hoya takes look back",test
Sports,report artest suspended for games reuters ,test
Sports,deal is pending a physical,test
Sports,players have different goals for chrysler ap ,test
Sports,radcliffe ready to take bite out of big apple,test
Sports,cards use small ball to beat dodgers ap ,test
Sports,"petrino tries to end rumors , says he s staying at u of l",test
Sports,philippoussis misery continues with tokyo exit,test
Sports,wilkinson s battle with nerves,test
Sports,sa skipper smith suffers foot injury,test
Sports,"fernandes fined , pounds for high speed police chase",test
Sports,lackluster effort leaves gordon behind newmans record run,test
Sports,only thing left is vijay s coronation,test
Sports, suspended after nba melee,test
Sports,india strong without sachin,test
Sports,olympics former usc athlete takes silver in men s meter lt b gt . . . lt b gt ,test
Sports,olympics thorpe wins race of the century ,test
Sports,patriots set nfl record for scoring first ap ,test
Sports,henman sinks hrbaty to reach semifinal,test
Sports,c s have nothing extra comeback wasted in ot loss to wiz,test
Sports,dolphins can t get started,test
Sports,game data ohio state at iowa,test
Sports,al capsules,test
Sports,notes greene out a week,test
Sports,five keys to the world series between the cardinals and lt b gt . . . lt b gt ,test
Sports,a s stretch al west lead,test
Sports,american men picking up speed,test
Sports,ten are killed in crash of hendrick team plane,test
Sports,"dent , okun win as rain disrupts china open",test
Sports,he s a fast learner,test
Sports,kidd causing more friction in nets camp,test
Sports,nuggets too quick for heat,test
Sports,no . tcu defeats oklahoma ap ,test
Sports,"colts , packers ",test
Sports,bucks escape with win over bobcats,test
Sports,expos keep dodgers at bay with win ap ,test
Sports,stolz became first time winner on pga tour,test
Sports,point of fact miller among elite,test
Sports,american league game summary boston at seattle,test
Sports,former star returns to clinic quickly,test
Sports,"powered by beltran , astros break through in playoffs",test
Sports,list of nhl players in europe up to ap ,test
Sports,"cassell a no show , mourning a no go , pippen retires",test
Sports,flying finn upstages schumacher,test
Sports,update open kuznetsova overpowers dementieva in final,test
Sports,"injuries , inexperience plaguing niners ap ",test
Sports,dufner leads first round of greensboro classic,test
Sports,pennington set to start sunday reuters ,test
Sports,patriots not getting ahead of themselves,test
Sports,poor season dooms melvin,test
Sports,press row pundits praise pedro,test
Sports,playing away could suit europe torrance,test
Sports,undefeated navy sinks air force ap ,test
Sports,england to lose hill until six nations,test
Sports,nba throws the record book at brawlers,test
Sports,fighting over brown,test
Sports,olympics unforgiving greeks boo as games turn ugly,test
Sports,"for pirates williams , wait ends pirates , brewers ",test
Sports,"raiders notebook hambrick , zellner traded to arizona",test
Sports,steelers stop streak by stunning new england,test
Sports,expecting more,test
Sports,decision over liverpool groundshare due,test
Sports,"jets grab , pick and sack to victory",test
Sports,cejka moves into contention in las vegas,test
Sports,sampanis confirmed positive,test
Sports,socceroo hot shots,test
Sports,langer s century saves australia,test
Sports,matsui for as yankees clinch th straight playoff spot,test
Sports,"singh , els among stars at duhill",test
Sports,williams survives to set up sharapova clash,test
Sports,wednesday nhl lockout seems inevitable,test
Sports,mcleish gives smith vote of approval for scotland job,test
Sports,"everett , nuzzo perfect",test
Sports,"nice to look at , but gem had some big flaws",test
Sports,greeks leave hospital to face music,test
Sports,medical examiner finds no injuries on thanou source,test
Sports,blue jays end o s streak,test
Sports,wilstein nhl won t be widely missed ap ,test
Sports,"packers defense bends , doesn t break",test
Sports,"ireland , austria share lead at ",test
Sports,clayton enjoys homecoming,test
Sports,olowokandi jailed for nightclub incident,test
Sports,"defencemen bourque , coffey , murphy to enter hall with longtime lt b gt . . . lt b gt ",test
Sports,bcci administrator mohan reports to madras high court ,test
Sports,phoenix suns team report november ,test
Sports,quinn displays progress from ,test
Sports,athletics champion of champions,test
Sports,no . trojans prevail,test
Sports,moss among nine vikings fined for bears altercation reuters ,test
Sports,ichiro a step closer,test
Sports,u . s . rider banned for two years,test
Sports,where there s awa there s a way,test
Sports,miller makes most of chances,test
Sports,pilot of nascar plane brother of vermont house leader,test
Sports,"ny mets at atlanta , pm",test
Sports,"now , quincy must pass test",test
Sports,season lidlifter renews heated conference rivalry,test
Sports,this date in baseball for oct . ap ,test
Sports,middlesbrough manchester city ,test
